,date,soil_moisture_0_to_10cm_mean
8309,1972-10-01 00:00:00+00:00,0.19445764
8310,1972-10-02 00:00:00+00:00,0.19313827
8311,1972-10-03 00:00:00+00:00,0.18781891
8312,1972-10-04 00:00:00+00:00,0.18349953
8313,1972-10-05 00:00:00+00:00,0.18018018
8314,1972-10-06 00:00:00+00:00,0.18586078
8315,1972-10-07 00:00:00+00:00,0.23454143
8316,1972-10-08 00:00:00+00:00,0.26022205
8317,1972-10-09 00:00:00+00:00,0.24490269
8318,1972-10-10 00:00:00+00:00,0.23458332
8319,1972-10-11 00:00:00+00:00,0.22626394
8320,1972-10-12 00:00:00+00:00,0.24594456
8321,1972-10-13 00:00:00+00:00,0.2856252
8322,1972-10-14 00:00:00+00:00,0.28030583
8323,1972-10-15 00:00:00+00:00,0.26298642
8324,1972-10-16 00:00:00+00:00,0.2506671
8325,1972-10-17 00:00:00+00:00,0.24034774
8326,1972-10-18 00:00:00+00:00,0.23302835
8327,1972-10-19 00:00:00+00:00,0.22570899
8328,1972-10-20 00:00:00+00:00,0.2203896
8329,1972-10-21 00:00:00+00:00,0.21507025
8330,1972-10-22 00:00:00+00:00,0.21175086
8331,1972-10-23 00:00:00+00:00,0.20843151
8332,1972-10-24 00:00:00+00:00,0.20511213
8333,1972-10-25 00:00:00+00:00,0.20279276
8334,1972-10-26 00:00:00+00:00,0.20047341
8335,1972-10-27 00:00:00+00:00,0.19915402
8336,1972-10-28 00:00:00+00:00,0.19783466
8337,1972-10-29 00:00:00+00:00,0.1975153
8338,1972-10-30 00:00:00+00:00,0.19719592
8339,1972-10-31 00:00:00+00:00,0.19587652
8340,1972-11-01 00:00:00+00:00,0.1954452
8341,1972-11-02 00:00:00+00:00,0.19422983
8342,1972-11-03 00:00:00+00:00,0.19401449
8343,1972-11-04 00:00:00+00:00,0.21879914
8344,1972-11-05 00:00:00+00:00,0.2175838
8345,1972-11-06 00:00:00+00:00,0.21436843
8346,1972-11-07 00:00:00+00:00,0.21115312
8347,1972-11-08 00:00:00+00:00,0.20793776
8348,1972-11-09 00:00:00+00:00,0.2057224
8349,1972-11-10 00:00:00+00:00,0.2615071
8350,1972-11-11 00:00:00+00:00,0.37329173
8351,1972-11-12 00:00:00+00:00,0.3860764
8352,1972-11-13 00:00:00+00:00,0.41886106
8353,1972-11-14 00:00:00+00:00,0.4016457
8354,1972-11-15 00:00:00+00:00,0.39043036
8355,1972-11-16 00:00:00+00:00,0.37821501
8356,1972-11-17 00:00:00+00:00,0.36899966
8357,1972-11-18 00:00:00+00:00,0.36178434
8358,1972-11-19 00:00:00+00:00,0.355569
8359,1972-11-20 00:00:00+00:00,0.3493536
8360,1972-11-21 00:00:00+00:00,0.3441383
8361,1972-11-22 00:00:00+00:00,0.34092295
8362,1972-11-23 00:00:00+00:00,0.3387076
8363,1972-11-24 00:00:00+00:00,0.33349225
8364,1972-11-25 00:00:00+00:00,0.32927692
8365,1972-11-26 00:00:00+00:00,0.32506156
8366,1972-11-27 00:00:00+00:00,0.33284622
8367,1972-11-28 00:00:00+00:00,0.33363086
8368,1972-11-29 00:00:00+00:00,0.3314155
8369,1972-11-30 00:00:00+00:00,0.3282002
8370,1972-12-01 00:00:00+00:00,0.32298484
8371,1972-12-02 00:00:00+00:00,0.3197695
8372,1972-12-03 00:00:00+00:00,0.31555414
8373,1972-12-04 00:00:00+00:00,0.31233883
8374,1972-12-05 00:00:00+00:00,0.30912346
8375,1972-12-06 00:00:00+00:00,0.3129081
8376,1972-12-07 00:00:00+00:00,0.34969276
8377,1972-12-08 00:00:00+00:00,0.40347743
8378,1972-12-09 00:00:00+00:00,0.4002621
8379,1972-12-10 00:00:00+00:00,0.39104676
8380,1972-12-11 00:00:00+00:00,0.3828314
8381,1972-12-12 00:00:00+00:00,0.37761605
8382,1972-12-13 00:00:00+00:00,0.37440068
8383,1972-12-14 00:00:00+00:00,0.37118536
8384,1972-12-15 00:00:00+00:00,0.37397003
8385,1972-12-16 00:00:00+00:00,0.38575464
8386,1972-12-17 00:00:00+00:00,0.39453933
8387,1972-12-18 00:00:00+00:00,0.39832395
8388,1972-12-19 00:00:00+00:00,0.40010864
8389,1972-12-20 00:00:00+00:00,0.40089327
8390,1972-12-21 00:00:00+00:00,0.40267795
8391,1972-12-22 00:00:00+00:00,0.4034626
8392,1972-12-23 00:00:00+00:00,0.40024725
8393,1972-12-24 00:00:00+00:00,0.3990319
8394,1972-12-25 00:00:00+00:00,0.3908166
8395,1972-12-26 00:00:00+00:00,0.38160124
8396,1972-12-27 00:00:00+00:00,0.37738588
8397,1972-12-28 00:00:00+00:00,0.37417054
8398,1972-12-29 00:00:00+00:00,0.37095523
8399,1972-12-30 00:00:00+00:00,0.36673987
8400,1972-12-31 00:00:00+00:00,0.3635245
8401,1973-01-01 00:00:00+00:00,0.359297
8402,1973-01-02 00:00:00+00:00,0.35703292
8403,1973-01-03 00:00:00+00:00,0.3537688
8404,1973-01-04 00:00:00+00:00,0.35350475
8405,1973-01-05 00:00:00+00:00,0.3562407
8406,1973-01-06 00:00:00+00:00,0.3609766
8407,1973-01-07 00:00:00+00:00,0.36071253
8408,1973-01-08 00:00:00+00:00,0.35844845
8409,1973-01-09 00:00:00+00:00,0.3561844
8410,1973-01-10 00:00:00+00:00,0.36092025
8411,1973-01-11 00:00:00+00:00,0.37565628
8412,1973-01-12 00:00:00+00:00,0.38639215
8413,1973-01-13 00:00:00+00:00,0.3931281
8414,1973-01-14 00:00:00+00:00,0.39086398
8415,1973-01-15 00:00:00+00:00,0.3895999
8416,1973-01-16 00:00:00+00:00,0.39333582
8417,1973-01-17 00:00:00+00:00,0.38807178
8418,1973-01-18 00:00:00+00:00,0.39380765
8419,1973-01-19 00:00:00+00:00,0.39754358
8420,1973-01-20 00:00:00+00:00,0.39827955
8421,1973-01-21 00:00:00+00:00,0.39201543
8422,1973-01-22 00:00:00+00:00,0.38375136
8423,1973-01-23 00:00:00+00:00,0.37848732
8424,1973-01-24 00:00:00+00:00,0.37322322
8425,1973-01-25 00:00:00+00:00,0.36895913
8426,1973-01-26 00:00:00+00:00,0.36569503
8427,1973-01-27 00:00:00+00:00,0.36243096
8428,1973-01-28 00:00:00+00:00,0.35916692
8429,1973-01-29 00:00:00+00:00,0.35690284
8430,1973-01-30 00:00:00+00:00,0.35463876
8431,1973-01-31 00:00:00+00:00,0.35237467
8432,1973-02-01 00:00:00+00:00,0.3501106
8433,1973-02-02 00:00:00+00:00,0.3478465
8434,1973-02-03 00:00:00+00:00,0.34558246
8435,1973-02-04 00:00:00+00:00,0.3443184
8436,1973-02-05 00:00:00+00:00,0.34205428
8437,1973-02-06 00:00:00+00:00,0.3407902
8438,1973-02-07 00:00:00+00:00,0.33852616
8439,1973-02-08 00:00:00+00:00,0.33726203
8440,1973-02-09 00:00:00+00:00,0.336998
8441,1973-02-10 00:00:00+00:00,0.33673388
8442,1973-02-11 00:00:00+00:00,0.33446983
8443,1973-02-12 00:00:00+00:00,0.33320573
8444,1973-02-13 00:00:00+00:00,0.3319417
8445,1973-02-14 00:00:00+00:00,0.3306776
8446,1973-02-15 00:00:00+00:00,0.32941353
8447,1973-02-16 00:00:00+00:00,0.32814944
8448,1973-02-17 00:00:00+00:00,0.32688537
8449,1973-02-18 00:00:00+00:00,0.3256213
8450,1973-02-19 00:00:00+00:00,0.32435718
8451,1973-02-20 00:00:00+00:00,0.32309312
8452,1973-02-21 00:00:00+00:00,0.32282907
8453,1973-02-22 00:00:00+00:00,0.321565
8454,1973-02-23 00:00:00+00:00,0.32030088
8455,1973-02-24 00:00:00+00:00,0.32403678
8456,1973-02-25 00:00:00+00:00,0.34477273
8457,1973-02-26 00:00:00+00:00,0.37150863
8458,1973-02-27 00:00:00+00:00,0.37824455
8459,1973-02-28 00:00:00+00:00,0.37298048
8460,1973-03-01 00:00:00+00:00,0.37471643
8461,1973-03-02 00:00:00+00:00,0.38145235
8462,1973-03-03 00:00:00+00:00,0.39247498
8463,1973-03-04 00:00:00+00:00,0.4009755
8464,1973-03-05 00:00:00+00:00,0.408476
8465,1973-03-06 00:00:00+00:00,0.41797644
8466,1973-03-07 00:00:00+00:00,0.42147693
8467,1973-03-08 00:00:00+00:00,0.4269775
8468,1973-03-09 00:00:00+00:00,0.43447796
8469,1973-03-10 00:00:00+00:00,0.43697843
8470,1973-03-11 00:00:00+00:00,0.4344789
8471,1973-03-12 00:00:00+00:00,0.43697947
8472,1973-03-13 00:00:00+00:00,0.43847993
8473,1973-03-14 00:00:00+00:00,0.43998045
8474,1973-03-15 00:00:00+00:00,0.44048092
8475,1973-03-16 00:00:00+00:00,0.44098142
8476,1973-03-17 00:00:00+00:00,0.44048193
8477,1973-03-18 00:00:00+00:00,0.43698242
8478,1973-03-19 00:00:00+00:00,0.43248293
8479,1973-03-20 00:00:00+00:00,0.42798337
8480,1973-03-21 00:00:00+00:00,0.4284839
8481,1973-03-22 00:00:00+00:00,0.42998442
8482,1973-03-23 00:00:00+00:00,0.43348485
8483,1973-03-24 00:00:00+00:00,0.4289854
8484,1973-03-25 00:00:00+00:00,0.42848587
8485,1973-03-26 00:00:00+00:00,0.42698637
8486,1973-03-27 00:00:00+00:00,0.4464869
8487,1973-03-28 00:00:00+00:00,0.45098737
8488,1973-03-29 00:00:00+00:00,0.44448787
8489,1973-03-30 00:00:00+00:00,0.43698835
8490,1973-03-31 00:00:00+00:00,0.43048885
8491,1973-04-01 00:00:00+00:00,0.42498934
8492,1973-04-02 00:00:00+00:00,0.41948983
8493,1973-04-03 00:00:00+00:00,0.41399032
8494,1973-04-04 00:00:00+00:00,0.4194908
8495,1973-04-05 00:00:00+00:00,0.4169913
8496,1973-04-06 00:00:00+00:00,0.4054918
8497,1973-04-07 00:00:00+00:00,0.39699227
8498,1973-04-08 00:00:00+00:00,0.40449277
8499,1973-04-09 00:00:00+00:00,0.41299328
8500,1973-04-10 00:00:00+00:00,0.42149377
8501,1973-04-11 00:00:00+00:00,0.44499427
8502,1973-04-12 00:00:00+00:00,0.4334948
8503,1973-04-13 00:00:00+00:00,0.42099527
8504,1973-04-14 00:00:00+00:00,0.41149575
8505,1973-04-15 00:00:00+00:00,0.40099624
8506,1973-04-16 00:00:00+00:00,0.39149675
8507,1973-04-17 00:00:00+00:00,0.38199726
8508,1973-04-18 00:00:00+00:00,0.37449774
8509,1973-04-19 00:00:00+00:00,0.36699826
8510,1973-04-20 00:00:00+00:00,0.3684987
8511,1973-04-21 00:00:00+00:00,0.3649992
8512,1973-04-22 00:00:00+00:00,0.3534997
8513,1973-04-23 00:00:00+00:00,0.34400022
8514,1973-04-24 00:00:00+00:00,0.3345007
8515,1973-04-25 00:00:00+00:00,0.3260012
8516,1973-04-26 00:00:00+00:00,0.3175017
8517,1973-04-27 00:00:00+00:00,0.31000218
8518,1973-04-28 00:00:00+00:00,0.30450267
8519,1973-04-29 00:00:00+00:00,0.29900318
8520,1973-04-30 00:00:00+00:00,0.29350364
8521,1973-05-01 00:00:00+00:00,0.2880042
8522,1973-05-02 00:00:00+00:00,0.28250465
8523,1973-05-03 00:00:00+00:00,0.27848274
8524,1973-05-04 00:00:00+00:00,0.27293837
8525,1973-05-05 00:00:00+00:00,0.281394
8526,1973-05-06 00:00:00+00:00,0.28884965
8527,1973-05-07 00:00:00+00:00,0.28330526
8528,1973-05-08 00:00:00+00:00,0.2737609
8529,1973-05-09 00:00:00+00:00,0.26621658
8530,1973-05-10 00:00:00+00:00,0.25967216
8531,1973-05-11 00:00:00+00:00,0.25212783
8532,1973-05-12 00:00:00+00:00,0.24458344
8533,1973-05-13 00:00:00+00:00,0.23803912
8534,1973-05-14 00:00:00+00:00,0.23949474
8535,1973-05-15 00:00:00+00:00,0.23995037
8536,1973-05-16 00:00:00+00:00,0.232406
8537,1973-05-17 00:00:00+00:00,0.22486167
8538,1973-05-18 00:00:00+00:00,0.2183173
8539,1973-05-19 00:00:00+00:00,0.21277294
8540,1973-05-20 00:00:00+00:00,0.20722856
8541,1973-05-21 00:00:00+00:00,0.2026842
8542,1973-05-22 00:00:00+00:00,0.19913985
8543,1973-05-23 00:00:00+00:00,0.19659549
8544,1973-05-24 00:00:00+00:00,0.1940511
8545,1973-05-25 00:00:00+00:00,0.19150674
8546,1973-05-26 00:00:00+00:00,0.1889624
8547,1973-05-27 00:00:00+00:00,0.18741804
8548,1973-05-28 00:00:00+00:00,0.18487367
8549,1973-05-29 00:00:00+00:00,0.1833293
8550,1973-05-30 00:00:00+00:00,0.18878496
8551,1973-05-31 00:00:00+00:00,0.19424058
8552,1973-06-01 00:00:00+00:00,0.19669624
8553,1973-06-02 00:00:00+00:00,0.19915186
8554,1973-06-03 00:00:00+00:00,0.1926075
8555,1973-06-04 00:00:00+00:00,0.18706314
8556,1973-06-05 00:00:00+00:00,0.1825188
8557,1973-06-06 00:00:00+00:00,0.17897442
8558,1973-06-07 00:00:00+00:00,0.17643003
8559,1973-06-08 00:00:00+00:00,0.17388569
8560,1973-06-09 00:00:00+00:00,0.17134133
8561,1973-06-10 00:00:00+00:00,0.16879697
8562,1973-06-11 00:00:00+00:00,0.16725262
8563,1973-06-12 00:00:00+00:00,0.16570823
8564,1973-06-13 00:00:00+00:00,0.16416387
8565,1973-06-14 00:00:00+00:00,0.16261952
8566,1973-06-15 00:00:00+00:00,0.16207516
8567,1973-06-16 00:00:00+00:00,0.1655308
8568,1973-06-17 00:00:00+00:00,0.16998643
8569,1973-06-18 00:00:00+00:00,0.16644208
8570,1973-06-19 00:00:00+00:00,0.16389771
8571,1973-06-20 00:00:00+00:00,0.16135333
8572,1973-06-21 00:00:00+00:00,0.159809
8573,1973-06-22 00:00:00+00:00,0.15826462
8574,1973-06-23 00:00:00+00:00,0.15672027
8575,1973-06-24 00:00:00+00:00,0.15517591
8576,1973-06-25 00:00:00+00:00,0.15463154
8577,1973-06-26 00:00:00+00:00,0.15308717
8578,1973-06-27 00:00:00+00:00,0.1525428
8579,1973-06-28 00:00:00+00:00,0.15199846
8580,1973-06-29 00:00:00+00:00,0.1514541
8581,1973-06-30 00:00:00+00:00,0.14990972
8582,1973-07-01 00:00:00+00:00,0.14936537
8583,1973-07-02 00:00:00+00:00,0.148821
8584,1973-07-03 00:00:00+00:00,0.14851853
8585,1973-07-04 00:00:00+00:00,0.14836119
8586,1973-07-05 00:00:00+00:00,0.14820383
8587,1973-07-06 00:00:00+00:00,0.14804651
8588,1973-07-07 00:00:00+00:00,0.14788917
8589,1973-07-08 00:00:00+00:00,0.14773184
8590,1973-07-09 00:00:00+00:00,0.14657447
8591,1973-07-10 00:00:00+00:00,0.14641714
8592,1973-07-11 00:00:00+00:00,0.1462598
8593,1973-07-12 00:00:00+00:00,0.14610246
8594,1973-07-13 00:00:00+00:00,0.14594512
8595,1973-07-14 00:00:00+00:00,0.14578778
8596,1973-07-15 00:00:00+00:00,0.14563043
8597,1973-07-16 00:00:00+00:00,0.1454731
8598,1973-07-17 00:00:00+00:00,0.14531575
8599,1973-07-18 00:00:00+00:00,0.14515842
8600,1973-07-19 00:00:00+00:00,0.14500108
8601,1973-07-20 00:00:00+00:00,0.14484373
8602,1973-07-21 00:00:00+00:00,0.14468639
8603,1973-07-22 00:00:00+00:00,0.14452904
8604,1973-07-23 00:00:00+00:00,0.1443717
8605,1973-07-24 00:00:00+00:00,0.14421436
8606,1973-07-25 00:00:00+00:00,0.14505704
8607,1973-07-26 00:00:00+00:00,0.14389968
8608,1973-07-27 00:00:00+00:00,0.14374235
8609,1973-07-28 00:00:00+00:00,0.14358501
8610,1973-07-29 00:00:00+00:00,0.14342767
8611,1973-07-30 00:00:00+00:00,0.14327031
8612,1973-07-31 00:00:00+00:00,0.14311297
8613,1973-08-01 00:00:00+00:00,0.14295565
8614,1973-08-02 00:00:00+00:00,0.14279829
8615,1973-08-03 00:00:00+00:00,0.14264095
8616,1973-08-04 00:00:00+00:00,0.14248362
8617,1973-08-05 00:00:00+00:00,0.14232628
8618,1973-08-06 00:00:00+00:00,0.14216894
8619,1973-08-07 00:00:00+00:00,0.14201161
8620,1973-08-08 00:00:00+00:00,0.14185426
8621,1973-08-09 00:00:00+00:00,0.14369692
8622,1973-08-10 00:00:00+00:00,0.14553958
8623,1973-08-11 00:00:00+00:00,0.14338224
8624,1973-08-12 00:00:00+00:00,0.14222488
8625,1973-08-13 00:00:00+00:00,0.14206754
8626,1973-08-14 00:00:00+00:00,0.14191021
8627,1973-08-15 00:00:00+00:00,0.14075287
8628,1973-08-16 00:00:00+00:00,0.14059553
8629,1973-08-17 00:00:00+00:00,0.1404382
8630,1973-08-18 00:00:00+00:00,0.14028084
8631,1973-08-19 00:00:00+00:00,0.1401235
8632,1973-08-20 00:00:00+00:00,0.13996616
8633,1973-08-21 00:00:00+00:00,0.13980883
8634,1973-08-22 00:00:00+00:00,0.13965148
8635,1973-08-23 00:00:00+00:00,0.13949414
8636,1973-08-24 00:00:00+00:00,0.1393368
8637,1973-08-25 00:00:00+00:00,0.13917947
8638,1973-08-26 00:00:00+00:00,0.13902213
8639,1973-08-27 00:00:00+00:00,0.13886477
8640,1973-08-28 00:00:00+00:00,0.13870743
8641,1973-08-29 00:00:00+00:00,0.1385501
8642,1973-08-30 00:00:00+00:00,0.13839276
8643,1973-08-31 00:00:00+00:00,0.13823542
8644,1973-09-01 00:00:00+00:00,0.13807808
8645,1973-09-02 00:00:00+00:00,0.13854921
8646,1973-09-03 00:00:00+00:00,0.13922983
8647,1973-09-04 00:00:00+00:00,0.13991047
8648,1973-09-05 00:00:00+00:00,0.1405911
8649,1973-09-06 00:00:00+00:00,0.14127174
8650,1973-09-07 00:00:00+00:00,0.14195237
8651,1973-09-08 00:00:00+00:00,0.14263298
8652,1973-09-09 00:00:00+00:00,0.14331362
8653,1973-09-10 00:00:00+00:00,0.14299427
8654,1973-09-11 00:00:00+00:00,0.14467488
8655,1973-09-12 00:00:00+00:00,0.14535551
8656,1973-09-13 00:00:00+00:00,0.14503616
8657,1973-09-14 00:00:00+00:00,0.14571679
8658,1973-09-15 00:00:00+00:00,0.14639741
8659,1973-09-16 00:00:00+00:00,0.14707804
8660,1973-09-17 00:00:00+00:00,0.14775866
8661,1973-09-18 00:00:00+00:00,0.14843929
8662,1973-09-19 00:00:00+00:00,0.14911991
8663,1973-09-20 00:00:00+00:00,0.15080054
8664,1973-09-21 00:00:00+00:00,0.15148117
8665,1973-09-22 00:00:00+00:00,0.1521618
8666,1973-09-23 00:00:00+00:00,0.15384246
8667,1973-09-24 00:00:00+00:00,0.15452307
8668,1973-09-25 00:00:00+00:00,0.15520371
8669,1973-09-26 00:00:00+00:00,0.15488434
8670,1973-09-27 00:00:00+00:00,0.15556496
8671,1973-09-28 00:00:00+00:00,0.15624559
8672,1973-09-29 00:00:00+00:00,0.15692621
8673,1973-09-30 00:00:00+00:00,0.15760684
8674,1973-10-01 00:00:00+00:00,0.1572875
8675,1973-10-02 00:00:00+00:00,0.15796812
8676,1973-10-03 00:00:00+00:00,0.15964873
8677,1973-10-04 00:00:00+00:00,0.16032934
8678,1973-10-05 00:00:00+00:00,0.16101
8679,1973-10-06 00:00:00+00:00,0.16169065
8680,1973-10-07 00:00:00+00:00,0.16237125
8681,1973-10-08 00:00:00+00:00,0.1630519
8682,1973-10-09 00:00:00+00:00,0.16473253
8683,1973-10-10 00:00:00+00:00,0.16641316
8684,1973-10-11 00:00:00+00:00,0.16609378
8685,1973-10-12 00:00:00+00:00,0.16777441
8686,1973-10-13 00:00:00+00:00,0.16845505
8687,1973-10-14 00:00:00+00:00,0.16913567
8688,1973-10-15 00:00:00+00:00,0.16981633
8689,1973-10-16 00:00:00+00:00,0.17249694
8690,1973-10-17 00:00:00+00:00,0.17617756
8691,1973-10-18 00:00:00+00:00,0.1758582
8692,1973-10-19 00:00:00+00:00,0.17553882
8693,1973-10-20 00:00:00+00:00,0.17521946
8694,1973-10-21 00:00:00+00:00,0.17590009
8695,1973-10-22 00:00:00+00:00,0.17558071
8696,1973-10-23 00:00:00+00:00,0.17626134
8697,1973-10-24 00:00:00+00:00,0.17594197
8698,1973-10-25 00:00:00+00:00,0.1766226
8699,1973-10-26 00:00:00+00:00,0.17630324
8700,1973-10-27 00:00:00+00:00,0.17698386
8701,1973-10-28 00:00:00+00:00,0.1776645
8702,1973-10-29 00:00:00+00:00,0.17934512
8703,1973-10-30 00:00:00+00:00,0.23502578
8704,1973-10-31 00:00:00+00:00,0.2557064
8705,1973-11-01 00:00:00+00:00,0.24838702
8706,1973-11-02 00:00:00+00:00,0.24228367
8707,1973-11-03 00:00:00+00:00,0.23706831
8708,1973-11-04 00:00:00+00:00,0.23185296
8709,1973-11-05 00:00:00+00:00,0.22663763
8710,1973-11-06 00:00:00+00:00,0.22942227
8711,1973-11-07 00:00:00+00:00,0.22720698
8712,1973-11-08 00:00:00+00:00,0.2229916
8713,1973-11-09 00:00:00+00:00,0.22077626
8714,1973-11-10 00:00:00+00:00,0.21756092
8715,1973-11-11 00:00:00+00:00,0.21534556
8716,1973-11-12 00:00:00+00:00,0.21313022
8717,1973-11-13 00:00:00+00:00,0.20991488
8718,1973-11-14 00:00:00+00:00,0.20769952
8719,1973-11-15 00:00:00+00:00,0.22048417
8720,1973-11-16 00:00:00+00:00,0.23926885
8721,1973-11-17 00:00:00+00:00,0.2350535
8722,1973-11-18 00:00:00+00:00,0.22983815
8723,1973-11-19 00:00:00+00:00,0.2286228
8724,1973-11-20 00:00:00+00:00,0.25140747
8725,1973-11-21 00:00:00+00:00,0.33919212
8726,1973-11-22 00:00:00+00:00,0.3279768
8727,1973-11-23 00:00:00+00:00,0.31476146
8728,1973-11-24 00:00:00+00:00,0.3065461
8729,1973-11-25 00:00:00+00:00,0.30733076
8730,1973-11-26 00:00:00+00:00,0.3371154
8731,1973-11-27 00:00:00+00:00,0.34390005
8732,1973-11-28 00:00:00+00:00,0.39668474
8733,1973-11-29 00:00:00+00:00,0.38046938
8734,1973-11-30 00:00:00+00:00,0.36825404
8735,1973-12-01 00:00:00+00:00,0.3600387
8736,1973-12-02 00:00:00+00:00,0.35482335
8737,1973-12-03 00:00:00+00:00,0.348608
8738,1973-12-04 00:00:00+00:00,0.34239268
8739,1973-12-05 00:00:00+00:00,0.33817732
8740,1973-12-06 00:00:00+00:00,0.33496198
8741,1973-12-07 00:00:00+00:00,0.33274665
8742,1973-12-08 00:00:00+00:00,0.33053127
8743,1973-12-09 00:00:00+00:00,0.32831594
8744,1973-12-10 00:00:00+00:00,0.3271006
8745,1973-12-11 00:00:00+00:00,0.32488525
8746,1973-12-12 00:00:00+00:00,0.32366988
8747,1973-12-13 00:00:00+00:00,0.32245457
8748,1973-12-14 00:00:00+00:00,0.3202392
8749,1973-12-15 00:00:00+00:00,0.31902385
8750,1973-12-16 00:00:00+00:00,0.3178085
8751,1973-12-17 00:00:00+00:00,0.3165932
8752,1973-12-18 00:00:00+00:00,0.31537783
8753,1973-12-19 00:00:00+00:00,0.31916246
8754,1973-12-20 00:00:00+00:00,0.32194716
8755,1973-12-21 00:00:00+00:00,0.32073176
8756,1973-12-22 00:00:00+00:00,0.31851643
8757,1973-12-23 00:00:00+00:00,0.3163011
8758,1973-12-24 00:00:00+00:00,0.31408575
8759,1973-12-25 00:00:00+00:00,0.31287044
8760,1973-12-26 00:00:00+00:00,0.31065506
8761,1973-12-27 00:00:00+00:00,0.30943972
8762,1973-12-28 00:00:00+00:00,0.30822438
8763,1973-12-29 00:00:00+00:00,0.30700904
8764,1973-12-30 00:00:00+00:00,0.3057937
8765,1973-12-31 00:00:00+00:00,0.30657834
8766,1974-01-01 00:00:00+00:00,0.30636302
8767,1974-01-02 00:00:00+00:00,0.30509892
8768,1974-01-03 00:00:00+00:00,0.30383486
8769,1974-01-04 00:00:00+00:00,0.30257076
8770,1974-01-05 00:00:00+00:00,0.30130666
8771,1974-01-06 00:00:00+00:00,0.30004263
8772,1974-01-07 00:00:00+00:00,0.29877853
8773,1974-01-08 00:00:00+00:00,0.2975145
8774,1974-01-09 00:00:00+00:00,0.29625037
8775,1974-01-10 00:00:00+00:00,0.29598632
8776,1974-01-11 00:00:00+00:00,0.29772222
8777,1974-01-12 00:00:00+00:00,0.31045815
8778,1974-01-13 00:00:00+00:00,0.32119408
8779,1974-01-14 00:00:00+00:00,0.33692995
8780,1974-01-15 00:00:00+00:00,0.34466594
8781,1974-01-16 00:00:00+00:00,0.33740184
8782,1974-01-17 00:00:00+00:00,0.33313775
8783,1974-01-18 00:00:00+00:00,0.32987368
8784,1974-01-19 00:00:00+00:00,0.3276096
8785,1974-01-20 00:00:00+00:00,0.32534555
8786,1974-01-21 00:00:00+00:00,0.32308146
8787,1974-01-22 00:00:00+00:00,0.32381743
8788,1974-01-23 00:00:00+00:00,0.33055332
8789,1974-01-24 00:00:00+00:00,0.3442892
8790,1974-01-25 00:00:00+00:00,0.35702515
8791,1974-01-26 00:00:00+00:00,0.3627611
8792,1974-01-27 00:00:00+00:00,0.36849698
8793,1974-01-28 00:00:00+00:00,0.3742329
8794,1974-01-29 00:00:00+00:00,0.38296884
8795,1974-01-30 00:00:00+00:00,0.39070475
8796,1974-01-31 00:00:00+00:00,0.39244068
8797,1974-02-01 00:00:00+00:00,0.3881766
8798,1974-02-02 00:00:00+00:00,0.38291252
8799,1974-02-03 00:00:00+00:00,0.38264847
8800,1974-02-04 00:00:00+00:00,0.39838436
8801,1974-02-05 00:00:00+00:00,0.39812028
8802,1974-02-06 00:00:00+00:00,0.40585625
8803,1974-02-07 00:00:00+00:00,0.41559216
8804,1974-02-08 00:00:00+00:00,0.42032805
8805,1974-02-09 00:00:00+00:00,0.414064
8806,1974-02-10 00:00:00+00:00,0.4097999
8807,1974-02-11 00:00:00+00:00,0.41553587
8808,1974-02-12 00:00:00+00:00,0.41327178
8809,1974-02-13 00:00:00+00:00,0.4040077
8810,1974-02-14 00:00:00+00:00,0.3977436
8811,1974-02-15 00:00:00+00:00,0.39547953
8812,1974-02-16 00:00:00+00:00,0.40021545
8813,1974-02-17 00:00:00+00:00,0.40795138
8814,1974-02-18 00:00:00+00:00,0.41868734
8815,1974-02-19 00:00:00+00:00,0.42342323
8816,1974-02-20 00:00:00+00:00,0.42415914
8817,1974-02-21 00:00:00+00:00,0.42189503
8818,1974-02-22 00:00:00+00:00,0.41663098
8819,1974-02-23 00:00:00+00:00,0.4103669
8820,1974-02-24 00:00:00+00:00,0.40410283
8821,1974-02-25 00:00:00+00:00,0.39783874
8822,1974-02-26 00:00:00+00:00,0.39657468
8823,1974-02-27 00:00:00+00:00,0.40431055
8824,1974-02-28 00:00:00+00:00,0.4080465
8825,1974-03-01 00:00:00+00:00,0.40178242
8826,1974-03-02 00:00:00+00:00,0.39451838
8827,1974-03-03 00:00:00+00:00,0.38834986
8828,1974-03-04 00:00:00+00:00,0.38285032
8829,1974-03-05 00:00:00+00:00,0.37735087
8830,1974-03-06 00:00:00+00:00,0.37185133
8831,1974-03-07 00:00:00+00:00,0.36535183
8832,1974-03-08 00:00:00+00:00,0.3588523
8833,1974-03-09 00:00:00+00:00,0.35335284
8834,1974-03-10 00:00:00+00:00,0.34885332
8835,1974-03-11 00:00:00+00:00,0.3443538
8836,1974-03-12 00:00:00+00:00,0.3388543
8837,1974-03-13 00:00:00+00:00,0.33535478
8838,1974-03-14 00:00:00+00:00,0.33585533
8839,1974-03-15 00:00:00+00:00,0.3373558
8840,1974-03-16 00:00:00+00:00,0.3418563
8841,1974-03-17 00:00:00+00:00,0.3373568
8842,1974-03-18 00:00:00+00:00,0.3308573
8843,1974-03-19 00:00:00+00:00,0.32835782
8844,1974-03-20 00:00:00+00:00,0.3288583
8845,1974-03-21 00:00:00+00:00,0.34435877
8846,1974-03-22 00:00:00+00:00,0.36285928
